time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,0.830703063528,-3.07653007431,8.85993714183,6.05452597752,6.18449460971,0.0,1.02373536969,-3.55156053208,4.83899573521,-0.056050539791,-0.0940485719897,0.0,451.3538102797459,450.15579380022467,451.1218991130041,450.5687269519124
3.1800000000000024,0.894329459555,-3.29487081903,9.15408916611,6.05157423913,6.17863168515,0.0,1.09767643573,-3.72669620213,4.96504131546,-0.0381578762839,-0.106291912723,0.0,480.5755796752732,479.63902086878045,480.6863973077794,482.03923003604734
3.2400000000000024,0.961978709974,-3.52262046054,9.45077532581,6.04901518372,6.17272882069,0.0,1.15780061397,-3.86526046883,4.9243266304,-0.0536284806021,-0.0860011296524,0.0,428.51569128980185,430.2285146002788,430.96669078296117,429.65567481880123
3.3000000000000025,1.03399399853,-3.76013380977,9.75076567809,6.04570480045,6.16833318157,0.0,1.2431123585,-4.05207842362,5.07413876901,-0.0584550758668,-0.0555292058717,0.0,489.3974183555553,491.65663396964584,490.31675846036364,489.9562490140104
3.3600000000000025,1.11045688694,-4.00740291889,10.0533124284,6.04189210972,6.16497098736,0.0,1.30591544008,-4.19065098167,5.01066337348,-0.0764030016899,-0.0570706804244,0.0,425.9024848498261,425.7683141720153,425.3238719778272,423.7803047375966
3.4200000000000026,1.19136099093,-4.26432100244,10.3570627123,6.03771158551,6.16149028097,0.0,1.39113709013,-4.37365287831,5.11329747662,-0.0588066772616,-0.0599628580555,0.0,478.6809897448485,478.45873919756986,478.62492304529906,479.9590757098558
3.4800000000000026,1.27730862263,-4.53204728495,10.6658094986,6.03359018067,6.15824779618,0.0,1.47402718525,-4.55088363787,5.17742097825,-0.11213806911,-0.0442579710596,0.0,468.3562112355408,469.5744761347333,471.5491382833147,467.4058285655918
3.5400000000000027,1.36734730915,-4.80867592525,10.9711283049,6.02633890311,6.15636426268,0.0,1.52746181166,-4.67078002156,5.00027975432,-0.150569572044,-0.013532368123,0.0,387.5421099968305,390.41952708369143,391.1449215597534,387.5314871357615
3.6000000000000028,1.46126177263,-5.09392871904,11.270724859,6.017246643,6.15569417622,0.0,1.60301922821,-4.83846071129,4.98564842522,-0.153545148915,-0.00681557645339,0.0,446.11303234853386,446.66138663824466,444.4382860288755,444.1726360232586
3.660000000000003,1.56014954661,-5.39032073668,11.5726452701,6.00845155599,6.15527805334,0.0,1.69313300447,-5.04206191889,5.07708315623,-0.1354172621,-0.00717608342923,0.0,480.71592476876043,480.6887146189028,479.2940784444095,480.6514783644192
3.720000000000003,1.66406719826,-5.69833354495,11.8771557808,6.00032930431,6.15639583557,0.0,1.77065033019,-5.22577997033,5.07255803151,-0.13527832401,0.0463581787335,0.0,450.2234455225756,454.5352101872441,453.1058839203719,453.10052151871014
3.780000000000003,1.77266752798,-6.01769519573,12.1818461577,5.99231776544,6.1590209361,0.0,1.84900275116,-5.42035675873,5.08298654798,-0.130235864849,0.0379513494386,0.0,459.4520964773925,458.7859403655005,458.88055670489683,459.2649441825091
3.840000000000003,1.88553924347,-6.34804579215,12.4842220829,5.98436980949,6.16096283324,0.0,1.91318497795,-5.59211916592,4.99596335646,-0.137341670131,0.0178160917482,0.0,429.45254505081624,427.74119831757514,428.5760786376224,427.9546219234521
3.900000000000003,2.00217925743,-6.68874786235,12.7809476594,5.9763988156,6.16216218813,0.0,1.97470162861,-5.76543123114,4.89466807452,-0.12512003588,0.0240149868537,0.0,424.5782368705912,425.1098710036106,422.870639930653,423.90509771104905
3.960000000000003,2.12256231361,-7.04020538294,13.0721598445,5.96904187201,6.16391068298,0.0,2.03789411256,-5.95059586236,4.81206957596,-0.118030673277,0.037807899959,0.0,430.65742607162247,431.8230818780089,430.70438010166254,431.28954679153964
4.020000000000002,2.24694236114,-7.40356654583,13.3603010841,5.96158948365,6.16571796289,0.0,2.10782249833,-6.16216828848,4.7919011917,-0.140901330623,0.00667323039956,0.0,453.82186734242134,451.3155144331746,454.1578377274959,452.30518249238713
4.080000000000001,2.37551755429,-7.77989602854,13.6474357561,5.95269719796,6.16594775906,0.0,2.17788453605,-6.38295164375,4.77832377889,-0.169698183272,-0.00256884388237,0.0,456.87837084520737,456.1406656478078,458.30084975442503,455.98497660749285
4.14,2.50818572989,-8.16940382304,13.9328649276,5.94204667371,6.16631939119,0.0,2.24428312324,-6.60157194727,4.73508625963,-0.201554649858,0.0196179002313,0.0,448.39831880889386,450.1975122245409,450.46508359670685,447.8497239410718
4.199999999999998,2.64498079823,-8.57272197544,14.2168973884,5.92969869006,6.16738231675,0.0,2.31531077157,-6.84339703168,4.73134552241,-0.21601576027,0.0136099209691,0.0,464.89814876755077,464.42695788461447,464.61765662749696,463.44225902390855
4.259999999999997,2.78602888312,-8.9908742361,14.5007399913,5.91776677941,6.16788271634,0.0,2.386082891,-7.09603223531,4.72864537663,-0.177178119473,-0.0051253360845,0.0,467.89453720423336,466.43320881730654,466.6110377958967,469.5957843984198
4.319999999999996,2.93158825438,-9.42530761101,14.7865457022,5.9069948596,6.1673589065,0.0,2.46573874075,-7.38591189187,4.79627594153,-0.184704237248,-0.0171436412181,0.0,492.9976092714727,492.1087016374587,493.4192460137578,492.8354681451235
4.379999999999995,3.08130097811,-9.87540367694,15.0712333019,5.89605277552,6.16597167023,0.0,2.52470767926,-7.61827984294,4.69246093415,-0.178069365191,-0.0390843208464,0.0,442.2612728919285,440.4497493292339,440.7437213288904,441.2594054144056
